year,customer_id,phone_no,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
2020,776079,397-5381,1,36,88,0,0,323.4,11.8,36.65,65,1,4.0,3,0.0
2020,776644,382-4657,1,42,128,0,1,397.65,10.0,45.07,91,3,3.0,1,0.0
2020,777700,380-6571,0,41,162,0,0,172.65,11.4,19.57,98,3,4.0,2,0.0
2020,778603,344-7197,1,29,108,0,0,231.3,15.4,26.21,75,4,5.0,4,1.0
2020,779479,368-7706,1,18,149,0,0,178.8,12.2,20.26,119,6,4.0,4,1.0
2020,779501,347-7420,1,28,63,0,1,213.45,6.6,24.19,91,8,2.0,1,0.0
2020,780253,329-2204,0,52,99,0,1,268.65,10.6,30.45,96,1,3.0,2,0.0
2020,780292,380-3161,1,54,133,0,0,280.5,10.0,31.79,108,8,3.0,2,0.0
2020,780703,417-2265,1,47,67,0,0,163.65,10.9,18.55,86,5,3.0,2,0.0
2020,781396,396-9279,1,57,116,0,1,379.5,11.8,43.01,104,3,4.0,2,0.0
2020,781942,407-9290,1,39,72,0,0,265.65,8.0,30.11,94,6,3.0,1,0.0
2020,782827,358-5274,0,42,124,0,0,236.1,8.8,26.76,102,3,3.0,3,0.0
2020,783422,332-9460,1,30,149,1,0,264.3,5.7,29.95,92,4,2.0,0,0.0
2020,783469,329-1955,0,31,108,0,0,439.5,10.0,49.81,87,6,3.0,2,0.0
2020,783827,419-1714,0,43,113,0,0,408.15,8.5,46.26,105,10,3.0,1,1.0
2020,784935,405-1842,1,34,86,0,1,251.4,12.2,28.49,121,6,4.0,1,0.0
2020,784937,375-8493,0,47,117,0,1,120.3,8.6,13.63,102,2,3.0,1,0.0
2020,785009,390-7370,0,48,115,0,1,288.45,10.5,32.69,120,3,3.0,2,0.0
2020,785175,345-9140,1,31,64,1,0,520.2,13.3,58.96,102,9,4.0,1,1.0
2020,785678,422-5874,1,23,25,0,0,268.2,8.4,30.4,99,5,3.0,2,0.0
2020,786238,364-4927,0,36,106,0,0,237.9,9.1,26.96,106,3,3.0,0,0.0
2020,787006,359-4081,1,26,38,0,0,196.8,8.2,22.3,106,6,3.0,2,0.0
2020,787161,328-3402,1,74,125,0,0,287.4,9.2,32.57,123,3,3.0,2,0.0
2020,787538,330-6165,1,45,99,0,0,143.1,5.6,16.22,117,5,2.0,1,0.0
2020,789680,341-3464,1,50,112,0,0,291.6,11.4,33.05,107,2,4.0,0,0.0
2020,789806,419-9104,0,35,123,0,0,291.0,12.1,32.98,108,4,4.0,1,0.0
2020,790033,385-7082,0,34,217,0,0,264.6,9.3,29.99,107,3,3.0,4,0.0
2020,790034,352-5000,0,45,69,0,0,292.65,11.4,33.17,90,5,4.0,0,0.0
2020,790111,403-5552,0,27,84,0,1,321.45,11.3,36.43,117,10,4.0,0,0.0
2020,790681,353-8363,0,24,94,0,0,406.8,11.5,46.1,51,3,4.0,3,1.0
2020,791768,388-9568,0,37,65,0,0,320.1,2.7,36.28,123,4,1.0,1,0.0
2020,792061,396-2335,0,24,110,0,0,150.15,11.1,17.02,57,8,3.0,3,0.0
2020,792062,371-2316,0,38,98,0,1,165.75,11.0,18.79,84,4,3.0,1,0.0
2020,792301,331-3842,0,27,59,0,0,230.4,12.5,26.11,89,10,4.0,1,0.0
2020,793084,398-4538,1,22,68,0,0,293.1,15.1,33.22,134,11,5.0,1,0.0
2020,793260,363-2193,1,41,42,0,0,138.3,13.1,15.67,73,6,4.0,1,0.0
2020,794904,413-5310,1,31,209,0,0,340.8,8.9,38.62,74,4,3.0,3,0.0
2020,795021,377-6635,0,34,145,0,0,59.25,10.0,6.72,90,6,3.0,0,0.0
2020,795081,402-6744,1,32,103,0,1,224.85,11.5,25.48,112,7,4.0,0,1.0
2020,795222,338-1840,1,48,163,0,0,334.5,8.8,37.91,125,5,3.0,1,0.0
2020,795245,414-8718,0,56,61,0,1,281.25,6.4,31.88,129,6,2.0,4,1.0
2020,796514,399-8615,0,40,108,0,1,323.85,15.5,36.7,107,7,5.0,0,0.0
2020,796953,385-8184,0,41,105,0,0,159.6,5.3,18.09,114,4,2.0,6,1.0
2020,797318,365-5979,1,57,46,0,0,375.45,13.3,42.55,104,2,4.0,2,1.0
2020,797327,363-8755,1,24,63,0,0,175.65,11.1,19.91,84,4,3.0,3,0.0
2020,797493,414-6219,0,25,89,0,1,314.85,8.7,35.68,92,7,3.0,1,0.0
2020,797691,398-5006,0,51,80,0,0,359.85,9.3,40.78,106,5,3.0,1,0.0
2020,798233,336-3488,1,30,189,0,0,341.1,6.3,38.66,120,4,2.0,2,0.0
2020,798662,393-3274,0,35,114,0,0,284.7,10.6,32.27,121,5,3.0,1,0.0
2020,799233,408-6302,1,38,54,0,0,410.7,11.7,46.55,117,3,4.0,1,0.0
2020,799621,348-9145,0,42,137,0,0,146.25,0.0,16.58,78,0,0.0,1,0.0
2020,800092,371-4306,0,33,141,0,1,222.9,10.1,25.26,142,1,3.0,1,0.0
2020,800232,331-6270,1,69,66,0,0,177.0,5.3,20.06,122,5,2.0,1,0.0
2020,801205,349-9060,0,30,173,0,0,258.75,10.9,29.33,63,2,3.0,0,0.0
2020,801336,377-8067,1,32,114,1,1,261.75,12.3,29.67,91,10,4.0,2,0.0
2020,801344,405-8867,0,37,36,0,0,380.1,8.4,43.08,103,2,3.0,1,0.0
2020,801955,385-7922,1,38,119,0,1,330.15,11.1,37.42,80,3,3.0,0,0.0
2020,802127,381-5878,1,47,85,1,0,248.1,9.6,28.12,110,7,3.0,2,0.0
2020,803021,417-5067,0,43,128,0,0,280.95,10.1,31.84,68,5,3.0,1,0.0
2020,803138,349-7138,0,28,86,0,0,204.6,11.5,23.19,86,1,4.0,3,0.0
2020,803926,362-8331,1,22,50,0,0,275.4,8.7,31.21,99,3,3.0,1,0.0
2020,804916,376-9513,0,24,111,0,0,383.85,12.3,43.5,84,5,4.0,3,0.0
2020,805573,379-9821,1,28,99,0,0,213.45,9.1,24.19,114,1,3.0,0,0.0
2020,805708,391-7166,1,36,71,0,0,387.6,9.7,43.93,87,8,3.0,4,0.0
2020,805953,352-4221,0,37,100,0,0,304.65,13.5,34.53,122,2,4.0,3,0.0
2020,806154,350-2384,0,38,107,0,0,362.85,11.7,41.12,92,6,4.0,0,0.0
2020,806558,338-3781,1,24,104,0,0,234.3,13.1,26.55,94,5,4.0,1,0.0
2020,807015,411-1530,0,34,70,0,1,374.25,9.8,42.42,68,4,3.0,1,0.0
2020,807269,411-7353,0,61,47,0,0,232.95,12.3,26.4,73,4,4.0,3,0.0
2020,807675,422-4394,1,46,185,0,1,226.65,13.8,25.69,91,2,4.0,2,0.0
2020,808571,384-4385,1,43,70,0,0,222.6,8.9,25.23,101,4,3.0,0,0.0
2020,809000,333-7460,0,28,83,0,1,339.6,10.8,38.49,82,7,3.0,1,0.0
2020,809637,411-4781,0,35,72,0,0,208.35,10.8,23.61,91,3,3.0,1,0.0
2020,810387,417-1477,1,69,56,0,1,190.65,12.1,21.61,111,3,4.0,1,0.0
2020,810473,376-4484,1,49,144,0,1,425.85,10.0,48.26,85,4,3.0,1,0.0
2020,810602,355-8299,0,38,7,0,1,332.1,10.8,37.64,105,12,3.0,1,0.0
2020,811379,384-3389,0,21,74,0,0,235.65,7.6,26.71,77,3,3.0,2,0.0
2020,812461,415-2935,1,37,147,0,0,372.9,8.0,42.26,109,4,3.0,3,0.0
2020,813207,341-5892,0,35,113,0,0,121.95,8.9,13.82,113,3,3.0,0,0.0
2020,813562,401-7594,0,36,95,0,0,202.5,12.5,22.95,102,9,4.0,1,0.0
2020,813665,385-1214,1,36,97,0,0,252.9,7.3,28.66,123,4,2.0,1,0.0
2020,815284,336-1090,0,30,127,0,1,249.0,10.2,28.22,68,6,3.0,1,0.0
2020,815997,388-8891,0,52,94,0,0,162.0,10.4,18.36,92,3,3.0,3,0.0
2020,816283,358-1958,1,38,130,0,0,274.5,9.5,31.11,78,19,3.0,0,0.0
2020,816407,358-6672,1,36,52,0,1,199.95,13.5,22.66,107,2,4.0,1,0.0
2020,816517,399-9239,0,34,169,0,0,353.55,13.3,40.07,97,10,4.0,1,0.0
2020,817217,420-9009,1,31,101,0,1,393.3,7.3,44.57,100,14,2.0,1,0.0
2020,817659,342-4122,1,29,119,0,0,430.65,13.9,48.81,86,1,4.0,2,1.0
2020,817731,397-4304,1,32,99,0,0,253.8,10.6,28.76,104,2,3.0,0,0.0
2020,818762,346-5707,0,30,53,0,0,86.25,11.6,9.78,128,6,4.0,3,0.0
2020,819424,381-5047,1,30,104,0,0,114.6,9.4,12.99,94,3,3.0,3,0.0
2020,819658,381-9049,1,32,82,0,1,310.8,9.5,35.22,92,5,3.0,2,0.0
2020,819684,400-3497,1,23,164,0,1,328.65,14.3,37.25,60,6,4.0,1,0.0
2020,820077,398-8745,0,34,133,0,1,261.0,14.1,29.58,87,7,4.0,2,1.0
2020,820614,394-3806,0,29,105,0,0,341.1,13.0,38.66,82,4,4.0,1,0.0
2020,821044,394-8402,1,56,88,0,0,109.95,8.2,12.46,76,3,3.0,4,1.0
2020,821357,379-4583,0,31,101,0,1,158.85,10.7,18.0,120,5,3.0,1,0.0
2020,821809,369-3756,0,44,100,0,1,337.05,9.8,38.2,61,6,3.0,0,0.0
2020,821935,367-2227,0,33,111,0,1,193.2,10.3,21.9,76,2,3.0,2,0.0
2020,822112,350-7227,0,40,122,0,1,306.75,8.6,34.77,103,5,3.0,2,0.0
2020,822334,336-4656,0,43,102,0,0,153.9,9.1,17.44,140,4,3.0,2,0.0
2020,822481,390-7274,0,49,160,0,0,128.7,9.2,14.59,92,4,3.0,3,0.0
2020,822526,332-7607,1,23,33,0,1,242.85,8.5,27.52,131,2,3.0,1,0.0
2020,822765,417-4404,0,39,117,0,0,359.85,9.8,40.78,93,2,3.0,0,0.0
2020,823400,419-4310,0,26,11,0,1,314.7,7.0,35.67,79,7,2.0,1,0.0
2020,823556,371-1514,0,31,74,0,0,128.55,10.1,14.57,85,5,3.0,2,0.0
2020,824120,386-1548,0,32,126,0,1,171.45,12.6,19.43,111,7,4.0,3,0.0
2020,824603,373-3251,1,40,144,0,0,266.25,11.9,30.18,118,3,4.0,2,0.0
2020,827541,366-9538,1,35,67,1,0,181.35,11.4,20.55,130,11,4.0,2,0.0
2020,827568,405-9233,1,41,70,0,0,11.85,12.1,1.34,89,1,4.0,0,0.0
2020,827901,421-3528,0,33,139,0,1,321.9,14.8,36.48,132,12,4.0,0,0.0
2020,828707,339-8132,0,37,70,0,0,295.95,6.7,33.54,105,6,2.0,1,0.0
2020,828788,396-3068,0,23,124,0,0,226.65,5.3,25.69,93,3,2.0,1,0.0
2020,830733,400-8952,1,52,76,0,0,279.15,8.0,31.64,100,4,3.0,0,0.0
2020,830911,348-5038,1,31,102,0,0,234.75,9.9,26.61,72,2,3.0,2,0.0
2020,831515,390-2755,1,37,107,0,1,171.45,7.5,19.43,74,8,3.0,1,0.0
2020,832171,357-7893,1,60,86,0,0,324.45,4.5,36.77,110,3,2.0,0,0.0
2020,832399,363-3571,0,37,146,0,0,308.1,10.3,34.92,83,2,3.0,3,0.0
2020,832626,412-7606,1,41,45,0,0,233.55,11.0,26.47,98,1,3.0,1,0.0
2020,833050,401-4650,0,35,11,0,0,215.1,9.7,24.38,100,6,3.0,2,0.0
2020,833466,354-8491,1,37,65,0,1,237.15,8.9,26.88,96,6,3.0,1,0.0
2020,833998,400-5984,0,35,108,0,0,323.4,3.6,36.65,65,5,1.0,1,0.0
2020,834844,407-9830,1,31,72,0,0,408.6,12.7,46.31,81,2,4.0,0,0.0
2020,834853,355-4143,0,41,77,0,0,101.55,12.0,11.51,137,2,4.0,1,0.0
2020,835424,416-7679,1,38,177,0,1,345.3,10.4,39.13,108,2,3.0,1,0.0
2020,835679,361-2349,1,70,119,0,0,122.85,8.9,13.92,125,1,3.0,2,1.0
2020,835925,370-3021,1,34,75,0,1,321.15,9.2,36.4,126,6,3.0,0,0.0
2020,836418,331-8909,1,35,121,0,1,103.05,11.4,11.68,42,4,4.0,1,0.0
2020,836475,340-4972,1,35,49,1,0,356.7,15.6,40.43,86,6,5.0,2,1.0
2020,837580,348-2150,0,44,179,0,0,174.15,11.6,19.74,103,5,4.0,0,0.0
2020,837748,397-8011,0,20,161,0,0,161.25,12.6,18.28,131,3,4.0,2,0.0
2020,838770,339-7684,0,36,127,0,1,353.4,7.7,40.05,127,2,3.0,1,0.0
2020,839824,342-5243,0,28,63,0,0,317.55,7.4,35.99,108,7,2.0,0,0.0
2020,839961,393-3635,1,34,123,0,1,298.05,12.5,33.78,124,5,4.0,1,0.0
2020,840797,381-2376,1,34,114,0,0,303.15,13.3,34.36,120,5,4.0,2,0.0
2020,840981,408-3606,1,59,21,0,0,337.5,10.7,38.25,93,4,3.0,0,0.0
2020,841129,393-3507,1,69,57,0,0,289.2,12.7,32.78,105,6,4.0,1,0.0
2020,842082,385-7688,1,35,117,0,1,297.15,6.8,33.68,92,6,2.0,1,0.0
2020,842094,393-4621,0,41,103,0,0,251.7,13.0,28.53,73,3,4.0,5,0.0
2020,842508,348-8022,0,29,100,0,0,173.85,7.1,19.7,77,4,2.0,1,0.0
2020,842777,361-7702,0,44,122,0,0,210.15,11.2,23.82,127,5,4.0,2,0.0
2020,843770,399-3083,0,27,45,0,0,117.9,7.4,13.36,111,5,2.0,1,1.0
2020,844660,405-2888,0,45,67,0,1,173.4,9.9,19.65,103,12,3.0,2,0.0
2020,845311,368-8600,0,27,83,0,0,292.5,11.0,33.15,92,13,3.0,0,0.0
2020,845573,401-9909,1,40,113,0,1,223.5,9.5,25.33,76,5,3.0,4,0.0
2020,846023,403-9167,1,30,106,1,0,200.55,10.7,22.73,89,2,3.0,1,1.0
2020,847033,400-5751,1,38,138,0,0,330.3,12.9,37.43,79,5,4.0,0,0.0
2020,847176,398-9408,1,36,163,0,1,240.0,10.4,27.2,118,7,3.0,1,0.0
2020,847937,353-6007,1,36,113,0,0,314.1,7.4,35.6,116,2,2.0,1,1.0
2020,848105,375-2098,1,41,95,0,1,424.65,11.3,48.13,129,3,4.0,3,0.0
2020,848332,356-1358,0,45,120,0,0,304.95,7.8,34.56,103,2,3.0,3,0.0
2020,848621,350-6759,1,25,166,0,0,306.3,9.5,34.71,109,5,3.0,1,0.0
2020,848681,352-6833,0,34,122,0,0,260.4,9.7,29.51,103,7,3.0,3,0.0
2020,848738,420-7301,1,40,87,0,0,253.65,9.9,28.75,106,10,3.0,3,0.0
2020,848832,413-4040,0,45,101,0,0,404.55,4.5,45.85,107,15,2.0,3,1.0
2020,849006,394-4520,0,42,49,0,0,399.45,14.0,45.27,98,2,4.0,2,1.0
2020,849238,331-7425,1,32,116,1,0,323.1,12.6,36.62,109,5,4.0,3,0.0
2020,849295,406-8324,1,39,131,0,1,261.0,6.7,29.58,90,3,2.0,1,0.0
2020,849345,340-9803,0,48,75,0,0,225.9,8.1,25.6,104,5,3.0,0,0.0
2020,849786,336-7357,1,26,74,0,1,261.9,9.0,29.68,92,4,3.0,1,0.0
2020,850014,379-3012,1,32,83,0,0,198.6,8.6,22.51,84,2,3.0,1,0.0
2020,850578,353-7096,0,46,161,0,0,158.1,7.8,17.92,126,5,3.0,0,0.0
2020,850645,382-2879,0,41,148,0,0,267.45,11.4,30.31,98,4,4.0,1,0.0
2020,850889,335-5591,1,31,1,0,0,294.15,7.0,33.34,91,2,2.0,1,0.0
2020,850934,390-7434,0,39,94,0,1,255.15,12.8,28.92,73,4,4.0,1,0.0
2020,851155,377-7561,1,60,78,0,0,287.55,9.1,32.59,86,5,3.0,1,0.0
2020,851662,399-4413,1,37,90,0,0,164.4,11.0,18.63,121,5,3.0,2,0.0
2020,851870,352-6573,0,38,113,0,0,232.5,13.5,26.35,123,3,4.0,1,0.0
2020,852369,361-5277,0,55,130,0,0,225.6,12.3,25.57,76,4,4.0,1,0.0
2020,853316,378-8137,0,30,161,0,0,227.4,4.0,25.77,68,5,2.0,1,0.0
2020,853629,332-2126,1,40,123,0,0,244.65,9.0,27.73,77,10,3.0,1,0.0
2020,853825,359-9794,0,36,125,0,0,190.05,13.3,21.54,114,7,4.0,1,0.0
2020,853907,395-2579,0,30,120,0,1,266.85,11.5,30.24,117,4,4.0,1,0.0
2020,853964,376-1677,0,38,89,1,0,188.4,5.4,21.35,108,5,2.0,1,0.0
2020,854355,337-4697,0,39,103,0,0,277.5,12.6,31.45,91,2,4.0,2,0.0
2020,856533,384-5907,1,25,116,0,1,274.2,11.0,31.08,103,2,3.0,1,0.0
2020,856688,405-7850,0,37,54,0,1,215.85,12.5,24.46,117,8,4.0,2,0.0
2020,857687,369-2625,1,29,81,0,0,297.6,10.4,33.73,71,6,3.0,2,0.0
2020,858054,365-2008,1,23,79,0,0,402.45,6.3,45.61,88,7,2.0,1,1.0
2020,859121,421-7205,0,43,147,0,1,377.25,10.4,42.76,87,6,3.0,3,0.0
2020,859874,366-5640,0,31,39,0,0,231.15,9.8,26.2,92,4,3.0,2,0.0
2020,860146,368-8283,1,31,120,0,0,378.0,9.6,42.84,96,1,3.0,2,0.0
2020,860619,342-8002,1,39,42,1,0,271.05,12.0,30.72,114,6,4.0,2,0.0
2020,861280,330-9833,0,35,76,0,0,297.45,12.5,33.71,96,3,4.0,0,0.0
2020,861302,408-1340,1,46,138,0,1,285.15,14.2,32.32,130,6,4.0,0,0.0
2020,861697,334-8694,1,30,105,0,0,406.35,8.8,46.05,60,5,3.0,0,1.0
2020,861748,343-9654,1,36,105,0,0,152.1,12.2,17.24,53,2,4.0,1,0.0
2020,862381,375-9671,1,51,59,0,0,306.45,12.0,34.73,94,4,4.0,1,0.0
2020,862733,420-2000,0,38,37,1,0,159.9,9.6,18.12,113,8,3.0,2,0.0
2020,863701,370-7550,1,39,41,0,1,320.7,7.2,36.35,123,3,2.0,0,0.0
2020,864002,368-2583,1,38,16,0,0,308.4,10.9,34.95,64,3,3.0,0,0.0
2020,864189,351-8955,1,32,65,0,0,230.85,8.5,26.16,147,3,3.0,2,0.0
2020,864849,421-8535,1,29,70,0,0,320.1,5.7,36.28,101,4,2.0,1,0.0
2020,865740,406-2752,1,32,79,0,0,228.3,5.3,25.87,87,3,2.0,1,0.0
2020,865756,392-9342,0,64,34,0,0,226.5,9.9,25.67,86,7,3.0,0,0.0
2020,865793,360-7246,0,38,93,0,1,250.35,11.5,28.37,106,1,4.0,1,0.0
2020,865970,361-8239,1,37,109,0,0,276.0,11.0,31.28,86,3,3.0,0,0.0
2020,866004,375-8596,1,30,136,1,0,385.2,9.1,43.66,82,10,3.0,3,0.0
2020,866386,353-3994,1,43,135,0,0,292.2,11.0,33.12,126,3,3.0,1,0.0
2020,866451,333-7749,0,43,141,0,0,390.3,7.2,44.23,119,8,2.0,3,0.0
2020,866959,406-1247,1,36,42,0,1,245.7,8.1,27.85,106,5,3.0,0,0.0
2020,867482,366-2212,1,33,60,0,0,147.3,9.3,16.69,69,2,3.0,2,0.0
2020,867576,420-2796,0,51,85,0,0,317.25,13.3,35.96,131,4,4.0,2,0.0
2020,868145,407-1896,0,49,99,0,0,286.8,14.1,32.5,114,3,4.0,1,0.0
2020,868368,388-4282,1,49,112,0,0,251.4,17.3,28.49,107,3,5.0,2,0.0
2020,868574,374-6217,1,44,63,0,0,246.75,11.2,27.97,97,2,4.0,0,0.0
2020,868589,352-4541,1,44,57,0,0,231.3,10.1,26.21,97,9,3.0,1,0.0
2020,868930,327-3850,1,31,91,0,0,223.5,8.3,25.33,94,3,3.0,0,0.0
2020,869222,350-6473,1,47,138,0,0,190.65,5.0,21.61,75,3,2.0,3,0.0
2020,870149,377-9092,1,42,109,0,0,256.05,11.4,29.02,112,4,4.0,2,0.0
2020,870438,384-8723,1,28,118,1,1,234.75,11.1,26.61,81,3,3.0,4,1.0
2020,870494,347-1870,1,52,28,0,0,239.55,9.3,27.15,116,3,3.0,2,0.0
2020,871551,364-9425,0,40,114,0,1,211.95,9.4,24.02,85,3,3.0,3,0.0
2020,872462,330-8173,1,27,141,1,1,387.9,11.2,43.96,97,5,4.0,0,0.0
2020,873096,406-5870,0,47,169,1,0,85.65,6.5,9.71,103,6,2.0,3,0.0
2020,873823,343-2392,0,42,70,0,1,188.85,10.3,21.4,75,4,3.0,1,0.0
2020,874654,405-1132,0,38,86,0,0,326.7,11.3,37.03,70,7,4.0,0,0.0
2020,874746,352-8202,0,32,137,0,0,308.85,14.5,35.0,84,4,4.0,2,0.0
2020,875405,386-2317,1,38,103,0,1,161.55,8.9,18.31,98,3,3.0,0,0.0
2020,876035,411-7390,1,37,78,0,0,232.5,11.8,26.35,125,5,4.0,2,0.0
2020,876781,370-5626,0,38,129,0,1,306.75,14.8,34.77,117,9,4.0,2,0.0
2020,876966,333-3460,1,21,159,0,0,298.2,16.5,33.8,120,7,5.0,5,0.0
2020,877690,373-5196,0,48,102,0,0,216.6,7.1,24.55,59,7,2.0,0,0.0
2020,877818,337-3740,0,43,51,0,0,340.8,14.9,38.62,126,2,5.0,0,0.0
2020,877931,379-5503,1,42,158,0,0,233.85,8.6,26.5,116,8,3.0,2,0.0
2020,878563,360-1643,1,41,54,0,1,176.4,11.3,19.99,113,10,4.0,2,0.0
2020,879049,333-9253,0,48,64,0,1,270.15,7.5,30.62,118,3,3.0,0,0.0
2020,880131,407-5774,1,38,81,0,1,195.15,11.4,22.12,123,5,4.0,0,0.0
2020,880206,368-6174,1,30,119,0,0,186.45,14.8,21.13,93,1,4.0,0,0.0
2020,880811,414-2905,0,35,120,0,1,366.45,10.6,41.53,83,6,3.0,0,0.0
2020,881136,371-7917,1,30,31,0,0,249.15,12.7,28.24,98,2,4.0,1,0.0
2020,881483,400-3150,0,51,74,0,1,291.9,13.1,33.08,75,2,4.0,2,0.0
2020,881918,401-8377,1,31,69,0,0,251.25,11.4,28.48,103,4,4.0,2,0.0
2020,881947,353-7730,1,48,86,0,0,211.95,8.2,24.02,91,5,3.0,1,0.0
2020,881958,420-1259,1,41,58,0,1,291.75,9.5,33.07,92,2,3.0,1,0.0
2020,882362,328-1206,0,34,155,0,1,365.85,13.4,41.46,123,11,4.0,2,0.0
2020,884140,354-4568,0,63,163,0,0,268.05,10.6,30.38,84,2,3.0,4,0.0
2020,884171,338-9398,0,29,68,0,0,355.65,13.2,40.31,79,2,4.0,1,0.0
2020,884836,358-5826,1,26,85,0,0,314.7,11.3,35.67,85,3,4.0,0,0.0
2020,885321,392-2887,0,43,87,0,0,343.05,11.8,38.88,90,3,4.0,1,0.0
2020,885399,410-7789,1,29,49,0,0,178.95,11.1,20.28,90,1,3.0,1,0.0
2020,885498,335-4719,0,44,117,0,0,276.75,8.7,31.37,90,4,3.0,1,0.0
2020,885582,341-8467,1,33,157,0,0,229.05,9.4,25.96,93,4,3.0,1,0.0
2020,886737,332-2462,1,37,39,0,0,90.6,12.4,10.27,46,3,4.0,1,0.0
2020,886897,415-1203,1,36,105,0,0,249.15,16.2,28.24,55,3,5.0,2,0.0
2020,886936,387-7371,0,40,111,0,0,426.6,8.4,48.35,91,8,3.0,0,1.0
2020,887130,390-9627,1,43,102,0,0,293.55,8.3,33.27,73,3,3.0,1,1.0
2020,887246,350-7306,0,34,64,0,0,222.15,12.3,25.18,125,2,4.0,5,1.0
2020,887657,404-9978,0,33,111,0,1,145.2,13.4,16.46,85,4,4.0,2,0.0
2020,889428,395-6149,1,20,69,0,0,215.4,10.8,24.41,83,5,3.0,3,0.0
2020,890426,405-7146,0,37,97,0,1,199.8,11.0,22.64,79,3,3.0,1,0.0
2020,890910,385-8730,1,34,122,0,1,201.3,8.5,22.81,96,2,3.0,2,0.0
2020,891267,368-5647,0,46,103,0,0,284.7,12.2,32.27,103,4,4.0,0,0.0
2020,891617,334-5337,0,30,91,0,0,347.7,11.6,39.41,129,7,4.0,3,0.0
2020,891851,352-6976,1,34,89,0,0,455.85,5.3,51.66,89,3,2.0,1,1.0
2020,892850,414-9027,1,24,67,0,1,345.9,9.4,39.2,115,2,3.0,1,0.0
2020,893788,370-2892,0,27,113,0,0,281.4,8.7,31.89,101,6,3.0,2,0.0
2020,893968,413-4831,0,32,52,0,0,248.25,12.2,28.14,124,6,4.0,0,0.0
2020,894413,393-9424,1,52,108,0,1,254.7,9.5,28.87,105,7,3.0,2,0.0
2020,894517,385-8997,1,35,100,0,0,417.0,8.3,47.26,126,4,3.0,0,1.0
2020,894807,411-4674,1,40,140,0,0,259.8,11.2,29.44,128,5,4.0,3,0.0
2020,895243,365-9011,0,43,113,1,0,187.8,8.3,21.28,139,8,3.0,0,0.0
2020,895266,408-2119,0,37,200,0,0,192.3,11.2,21.79,123,2,4.0,1,0.0
2020,895998,405-8075,1,46,88,0,0,222.3,6.4,25.19,79,4,2.0,2,0.0
2020,896327,411-3095,1,42,107,0,1,329.1,11.0,37.3,91,1,3.0,2,0.0
2020,896536,374-9203,0,64,93,0,0,401.85,11.3,45.54,90,3,4.0,3,1.0
2020,897321,332-9525,1,29,80,0,1,249.6,10.7,28.29,84,4,3.0,4,0.0
2020,898493,351-1382,1,33,180,0,0,208.5,15.7,23.63,118,5,5.0,2,0.0
2020,898746,381-2709,1,44,25,0,0,178.95,10.5,20.28,86,4,3.0,3,0.0
2020,899427,377-7843,1,32,195,0,1,347.55,12.1,39.39,89,2,4.0,0,0.0
2020,899955,335-2274,0,28,21,0,0,367.05,6.6,41.6,87,1,2.0,1,0.0
2020,900286,383-1121,1,41,172,0,0,318.0,12.6,36.04,78,10,4.0,3,0.0
2020,901312,374-6966,1,49,87,0,0,384.3,7.4,43.55,80,2,2.0,4,0.0
2020,901379,344-6495,0,34,117,0,0,202.05,7.7,22.9,104,3,3.0,1,0.0
2020,902026,412-9357,1,42,52,0,1,253.95,8.2,28.78,86,3,3.0,0,0.0
2020,902856,367-9765,1,39,75,0,1,297.3,11.3,33.69,73,7,4.0,1,0.0
2020,903051,360-6024,0,43,78,0,1,296.1,13.2,33.56,73,2,4.0,0,0.0
2020,903266,412-1194,0,40,145,0,1,221.25,15.6,25.08,102,3,5.0,2,0.0
2020,903287,372-1493,1,25,117,0,0,277.2,9.6,31.42,113,8,3.0,1,0.0
2020,903946,366-7069,1,25,122,0,0,270.0,11.5,30.6,120,6,4.0,2,0.0
2020,905210,337-6898,1,32,91,0,0,200.55,5.9,22.73,89,2,2.0,0,0.0
2020,905527,348-2009,1,31,72,0,0,220.5,10.5,24.99,80,4,3.0,1,0.0
2020,905885,353-1954,1,35,136,0,0,152.55,9.4,17.29,119,6,3.0,3,0.0
2020,906478,357-4265,0,36,71,0,0,416.25,8.2,47.18,101,2,3.0,1,0.0
2020,906957,340-5580,0,38,174,0,0,358.8,8.8,40.66,116,3,3.0,1,0.0
2020,907380,345-2863,0,43,105,0,1,269.1,10.0,30.5,105,5,3.0,0,0.0
2020,907500,340-9200,0,42,181,0,0,214.95,6.0,24.36,95,7,2.0,1,0.0
2020,907674,359-5160,1,46,143,0,1,358.8,9.5,40.66,95,4,3.0,1,0.0
2020,908186,339-2734,1,48,107,0,0,155.1,14.4,17.58,125,3,4.0,1,0.0
2020,908295,338-9210,1,43,85,0,1,344.4,9.5,39.03,76,8,3.0,2,0.0
2020,908936,359-4336,0,35,39,0,0,443.1,11.5,50.22,123,2,4.0,1,1.0
2020,909423,343-3356,1,62,165,0,0,324.9,12.4,36.82,123,8,4.0,0,0.0
2020,909522,370-1525,1,30,68,0,0,340.05,10.2,38.54,117,1,3.0,0,0.0
2020,909610,333-3595,0,30,93,0,0,264.15,8.5,29.94,96,6,3.0,2,0.0
2020,910934,383-8878,0,70,65,0,0,293.1,8.9,33.22,105,4,3.0,0,0.0
